"filename","task_id","x_loc","y_loc"
"DJI_0120_24.jpeg","T1",383.745697021484,509.622039794922
"DJI_0120_24.jpeg","T1",367.372314453125,381.704864501953
"DJI_0120_24.jpeg","T1",82.8844985961914,343.841369628906
"DJI_0120_24.jpeg","T2",723.493713378906,499.388671875
"DJI_0120_24.jpeg","T2",123.817993164062,546.462158203125
"DJI_0120_24.jpeg","T2",742.937133789062,167.827331542969
"DJI_0193_23.jpeg","T1",275.269195556641,532.140808105469
"DJI_0193_23.jpeg","T1",259.918975830078,320.307861328125
"DJI_0193_23.jpeg","T1",352.020263671875,228.20654296875
"DJI_0193_23.jpeg","T2",709.168640136719,454.366394042969
"DJI_0193_23.jpeg","T2",378.627319335938,398.082275390625
"DJI_0193_23.jpeg","T2",360.207061767578,66.5176010131836
"DJI_0180_20.jpeg","T0",754.525573730469,665.579528808594
"DJI_0180_20.jpeg","T0",736.122436523438,599.123840332031
"DJI_0180_20.jpeg","T0",787.2421875,568.451965332031
"DJI_0180_20.jpeg","T0",771.90625,472.346771240234
"DJI_0180_20.jpeg","T0",777.018249511719,403.846252441406
"DJI_0180_20.jpeg","T0",1035.68432617188,581.743103027344
"DJI_0180_20.jpeg","T0",1045.90832519531,298.539520263672
"DJI_0180_20.jpeg","T0",1082.71447753906,272.979614257812
"DJI_0180_20.jpeg","T1",482.568328857422,446.786865234375
"DJI_0180_20.jpeg","T1",697.271423339844,604.235778808594
"DJI_0180_20.jpeg","T1",794.398986816406,382.375946044922
"DJI_0180_20.jpeg","T2",889.481750488281,471.324371337891
"DJI_0180_20.jpeg","T2",774.973449707031,148.247360229492
"DJI_0180_20.jpeg","T2",825.070861816406,172.784851074219
"DJI_0199_11.jpeg","T2",772.613952636719,426.731719970703
"DJI_0199_11.jpeg","T2",258.898529052734,405.241607666016
"DJI_0199_11.jpeg","T2",696.886962890625,214.900863647461
"DJI_0086_7.jpeg","T0",524.486572265625,46.0078010559082
"DJI_0086_7.jpeg","T0",580.718322753906,77.7020645141602
"DJI_0086_7.jpeg","T0",619.5693359375,31.694263458252
"DJI_0086_7.jpeg","T0",933.444763183594,77.7020645141602
"DJI_0086_7.jpeg","T1",483.590728759766,466.212371826172
"DJI_0086_7.jpeg","T1",676.823486328125,92.0156021118164
"DJI_0086_7.jpeg","T1",590.942260742188,143.135375976562
"DJI_0086_7.jpeg","T2",908.907287597656,433.495727539062
"DJI_0086_7.jpeg","T2",893.571350097656,522.444152832031
"DJI_0086_7.jpeg","T2",189.14079284668,207.546310424805
"DJI_0086_19.jpeg","T0",427.358978271484,232.083801269531
"DJI_0086_19.jpeg","T0",487.680297851562,183.008804321289
"DJI_0086_19.jpeg","T0",422.246978759766,372.151977539062
"DJI_0086_19.jpeg","T0",462.120422363281,255.598892211914
"DJI_0086_19.jpeg","T1",636.950073242188,442.697296142578
"DJI_0086_19.jpeg","T1",394.642303466797,297.517120361328
"DJI_0086_19.jpeg","T1",380.328765869141,369.084808349609
"DJI_0086_19.jpeg","T2",937.534362792969,552.093627929688
"DJI_0086_19.jpeg","T2",1013.19165039062,276.046813964844
"DJI_0086_19.jpeg","T2",645.129211425781,124.732261657715
"DJI_0123_11.jpeg","T2",471.752716064453,493.248626708984
"DJI_0123_11.jpeg","T2",386.815704345703,249.6943359375
"DJI_0123_11.jpeg","T2",1015.14489746094,234.344268798828
"DJI_0150_7.jpeg","T0",905.840087890625,432.473327636719
"DJI_0150_7.jpeg","T0",899.705749511719,392.599914550781
"DJI_0150_7.jpeg","T0",863.921875,328.188995361328
"DJI_0150_7.jpeg","T0",919.131225585938,270.934814453125
"DJI_0150_7.jpeg","T0",966.161437988281,342.502532958984
"DJI_0150_7.jpeg","T0",919.131225585938,85.8812255859375
"DJI_0150_7.jpeg","T0",973.318176269531,42.9406127929688
"DJI_0150_7.jpeg","T0",900.728149414062,660.467529296875
"DJI_0150_7.jpeg","T0",891.526550292969,695.22900390625
"DJI_0150_7.jpeg","T0",838.361999511719,675.803466796875
"DJI_0150_7.jpeg","T1",838.361999511719,422.249389648438
"DJI_0150_7.jpeg","T1",1013.19165039062,390.555114746094
"DJI_0150_7.jpeg","T1",654.330810546875,450.87646484375
"DJI_0150_7.jpeg","T2",398.731903076172,443.719696044922
"DJI_0150_7.jpeg","T2",438.605316162109,280.136383056641
"DJI_0150_7.jpeg","T2",587.875061035156,159.493713378906
"DJI_0134_19.jpeg","T2",672.73388671875,446.786865234375
"DJI_0134_19.jpeg","T2",809.734924316406,209.591094970703
"DJI_0134_19.jpeg","T2",540.844848632812,297.517120361328
"DJI_0082_7.jpeg","T1",408.955841064453,565.384765625
"DJI_0082_7.jpeg","T1",586.852661132812,543.914428710938
"DJI_0082_7.jpeg","T1",522.441772460938,386.465515136719
"DJI_0082_7.jpeg","T2",682.957885742188,458.033233642578
"DJI_0082_7.jpeg","T2",334.320953369141,282.181182861328
"DJI_0082_7.jpeg","T2",407.933441162109,151.314544677734
"DJI_0169_12.jpeg","T2",862.667602539062,357.144775390625
"DJI_0169_12.jpeg","T2",766.473876953125,515.762084960938
"DJI_0169_12.jpeg","T2",703.026977539062,609.909118652344
"DJI_0192_24.jpeg","T1",939.417907714844,422.638366699219
"DJI_0192_24.jpeg","T1",939.417907714844,334.63134765625
"DJI_0192_24.jpeg","T1",902.577758789062,150.430603027344
"DJI_0192_24.jpeg","T2",640.603393554688,340.771362304688
"DJI_0192_24.jpeg","T2",640.603393554688,210.807510375977
"DJI_0192_24.jpeg","T2",658.000122070312,88.0070190429688
"DJI_0105_15.jpeg","T1",501.429504394531,371.471496582031
"DJI_0105_15.jpeg","T1",372.488983154297,378.634857177734
"DJI_0105_15.jpeg","T1",755.217163085938,424.685028076172
"DJI_0105_15.jpeg","T2",850.387573242188,347.934722900391
"DJI_0105_15.jpeg","T2",469.7060546875,522.925415039062
"DJI_0105_15.jpeg","T2",346.905548095703,602.745727539062
"DJI_0142_3.jpeg","T0",1005.93951416016,540.32763671875
"DJI_0142_3.jpeg","T0",900.53466796875,450.273010253906
"DJI_0142_3.jpeg","T1",646.744445800781,387.848785400391
"DJI_0142_3.jpeg","T1",812.526733398438,402.175659179688
"DJI_0142_3.jpeg","T1",949.655334472656,395.012237548828
"DJI_0142_3.jpeg","T2",213.86833190918,582.284851074219
"DJI_0142_3.jpeg","T2",171.911071777344,378.638671875
"DJI_0142_3.jpeg","T2",156.560852050781,226.159851074219
"DJI_0142_23.jpeg","T2",513.709228515625,309.051025390625
"DJI_0142_23.jpeg","T2",417.514526367188,397.058929443359
"DJI_0142_23.jpeg","T2",847.320556640625,431.852752685547
"DJI_0191_3.jpeg","T0",993.659301757812,216.949722290039
"DJI_0191_3.jpeg","T0",806.386657714844,243.556762695312
"DJI_0191_3.jpeg","T1",640.604370117188,222.066467285156
"DJI_0191_3.jpeg","T1",897.464599609375,225.136505126953
"DJI_0191_3.jpeg","T1",929.188415527344,94.1479949951172
"DJI_0191_3.jpeg","T2",916.908264160156,507.580474853516
"DJI_0191_3.jpeg","T2",282.4326171875,568.981323242188
"DJI_0191_3.jpeg","T2",230.241882324219,132.011856079102
"DJI_0162_18.jpeg","T0",840.409362792969,261.735565185547
"DJI_0162_18.jpeg","T0",884.372741699219,213.682556152344
"DJI_0162_18.jpeg","T0",878.238342285156,321.035034179688
"DJI_0162_18.jpeg","T0",901.753662109375,516.314331054688
"DJI_0162_18.jpeg","T0",874.148742675781,558.23291015625
"DJI_0162_18.jpeg","T0",877.215942382812,607.308349609375
"DJI_0162_18.jpeg","T0",847.566223144531,655.361328125
"DJI_0162_18.jpeg","T0",902.776062011719,704.436767578125
"DJI_0162_18.jpeg","T1",524.486328125,451.90283203125
"DJI_0162_18.jpeg","T1",872.103942871094,458.037261962891
"DJI_0162_18.jpeg","T1",933.448181152344,347.617553710938
"DJI_0162_18.jpeg","T2",383.39453125,610.375549316406
"DJI_0162_18.jpeg","T2",221.854583740234,608.330749511719
"DJI_0162_18.jpeg","T2",628.771606445312,63.3890838623047
"DJI_0153_22.jpeg","T0",376.582336425781,645.725891113281
"DJI_0153_22.jpeg","T0",449.239288330078,574.09228515625
"DJI_0153_22.jpeg","T0",721.447082519531,374.54150390625
"DJI_0153_22.jpeg","T0",751.123840332031,13.3033866882324
"DJI_0153_22.jpeg","T1",686.653564453125,479.945251464844
"DJI_0153_22.jpeg","T1",339.7421875,505.528686523438
"DJI_0153_22.jpeg","T1",312.112091064453,345.888061523438
"DJI_0153_22.jpeg","T2",1016.16821289062,518.832092285156
"DJI_0153_22.jpeg","T2",990.584777832031,423.661682128906
"DJI_0153_22.jpeg","T2",116.654632568359,307.001220703125
"DJI_0174_2.jpeg","T0",671.303527832031,432.871734619141
"DJI_0174_2.jpeg","T1",775.683959960938,508.598693847656
"DJI_0174_2.jpeg","T1",869.830993652344,453.338470458984
"DJI_0174_2.jpeg","T1",886.204406738281,322.351287841797
"DJI_0174_2.jpeg","T2",589.4365234375,311.094573974609
"DJI_0174_2.jpeg","T2",277.318603515625,495.295318603516
"DJI_0174_2.jpeg","T2",725.540405273438,619.119140625
"DJI_0134_7.jpeg","T2",889.481750488281,523.466552734375
"DJI_0134_7.jpeg","T2",466.209991455078,529.600891113281
"DJI_0134_7.jpeg","T2",688.06982421875,217.770263671875
"DJI_0168_14.jpeg","T2",597.623229980469,494.27197265625
"DJI_0168_14.jpeg","T2",713.260375976562,276.301116943359
"DJI_0168_14.jpeg","T2",444.122619628906,276.301116943359
"DJI_0174_8.jpeg","T0",132.905395507812,412.029052734375
"DJI_0174_8.jpeg","T0",110.412490844727,236.17546081543
"DJI_0174_8.jpeg","T0",65.4266891479492,73.6131286621094
"DJI_0174_8.jpeg","T0",255.593948364258,150.293472290039
"DJI_0174_8.jpeg","T0",347.6103515625,79.74755859375
"DJI_0174_8.jpeg","T0",467.231689453125,159.4951171875
"DJI_0174_8.jpeg","T0",534.710388183594,99.1732482910156
"DJI_0174_8.jpeg","T0",880.283142089844,152.338287353516
"DJI_0174_8.jpeg","T0",423.268310546875,351.707183837891
"DJI_0174_8.jpeg","T0",270.930023193359,314.900604248047
"DJI_0174_8.jpeg","T0",345.565551757812,279.116455078125
"DJI_0174_8.jpeg","T1",666.6005859375,296.497344970703
"DJI_0174_8.jpeg","T1",451.895629882812,291.385314941406
"DJI_0174_8.jpeg","T1",921.179321289062,118.598930358887
"DJI_0174_8.jpeg","T2",702.384765625,459.059661865234
"DJI_0174_8.jpeg","T2",550.046447753906,503.023071289062
"DJI_0174_8.jpeg","T2",396.685791015625,511.202301025391
"DJI_0154_12.jpeg","T0",1015.14489746094,574.09228515625
"DJI_0154_12.jpeg","T0",1032.54162597656,459.478515625
"DJI_0154_12.jpeg","T0",1032.54162597656,408.311645507812
"DJI_0154_12.jpeg","T0",1021.28491210938,307.001220703125
"DJI_0154_12.jpeg","T0",991.608154296875,258.904357910156
"DJI_0154_12.jpeg","T0",698.933654785156,95.1703796386719
"DJI_0154_12.jpeg","T0",672.326843261719,422.638366699219
"DJI_0154_12.jpeg","T0",665.163513183594,349.981414794922
"DJI_0154_12.jpeg","T1",755.217163085938,457.431823730469
"DJI_0154_12.jpeg","T1",737.820434570312,251.741012573242
"DJI_0154_12.jpeg","T1",802.290710449219,165.780670166016
"DJI_0154_12.jpeg","T2",504.49951171875,517.808715820312
"DJI_0154_12.jpeg","T2",407.282470703125,314.164581298828
"DJI_0154_12.jpeg","T2",375.558990478516,139.173889160156
"DJI_0137_20.jpeg","T2",634.9052734375,397.711883544922
"DJI_0137_20.jpeg","T2",307.738677978516,357.838439941406
"DJI_0137_20.jpeg","T2",616.502136230469,186.075988769531
"DJI_0181_2.jpeg","T1",764.42724609375,278.347778320312
"DJI_0181_2.jpeg","T1",794.10400390625,442.081756591797
"DJI_0181_2.jpeg","T1",794.10400390625,568.9755859375
"DJI_0181_2.jpeg","T2",695.863586425781,445.151794433594
"DJI_0181_2.jpeg","T2",230.245086669922,335.654663085938
"DJI_0181_2.jpeg","T2",920.997863769531,71.6336212158203
"DJI_0174_15.jpeg","T0",1012.07489013672,651.865966796875
"DJI_0174_15.jpeg","T0",918.951171875,675.402709960938
"DJI_0174_15.jpeg","T0",941.464599609375,626.282531738281
"DJI_0174_15.jpeg","T0",947.604614257812,543.392150878906
"DJI_0174_15.jpeg","T0",968.071350097656,478.921905517578
"DJI_0174_15.jpeg","T0",974.21142578125,334.63134765625
"DJI_0174_15.jpeg","T0",971.141357421875,110.520439147949
"DJI_0174_15.jpeg","T0",749.0771484375,164.75732421875
"DJI_0174_15.jpeg","T0",722.470397949219,201.597473144531
"DJI_0174_15.jpeg","T0",674.37353515625,190.340759277344
"DJI_0174_15.jpeg","T0",646.743408203125,137.127212524414
"DJI_0174_15.jpeg","T0",708.143676757812,107.45043182373
"DJI_0174_15.jpeg","T0",341.788879394531,215.924194335938
"DJI_0174_15.jpeg","T0",332.578826904297,253.787689208984
"DJI_0174_15.jpeg","T0",397.049102783203,236.39094543457
"DJI_0174_15.jpeg","T0",379.65234375,51.1668701171875
"DJI_0174_15.jpeg","T0",29.6709518432617,106.427093505859
"DJI_0174_15.jpeg","T0",881.087707519531,541.345520019531
"DJI_0174_15.jpeg","T1",847.317565917969,460.501831054688
"DJI_0174_15.jpeg","T1",1019.23822021484,373.518157958984
"DJI_0174_15.jpeg","T1",827.874145507812,269.137756347656
"DJI_0174_15.jpeg","T2",676.420227050781,428.778381347656
"DJI_0174_15.jpeg","T2",596.599914550781,388.868225097656
"DJI_0174_15.jpeg","T2",501.429504394531,373.518157958984
"DJI_0115_24.jpeg","T0",250.711837768555,143.267242431641
"DJI_0115_24.jpeg","T0",281.411926269531,110.520446777344
"DJI_0115_24.jpeg","T0",230.245086669922,616.049133300781
"DJI_0115_24.jpeg","T0",207.731658935547,681.542724609375
"DJI_0115_24.jpeg","T1",523.942932128906,475.851898193359
"DJI_0115_24.jpeg","T1",565.899780273438,277.324432373047
"DJI_0115_24.jpeg","T1",126.888008117676,488.131958007812
"DJI_0115_24.jpeg","T2",864.714294433594,402.171600341797
"DJI_0115_24.jpeg","T2",1014.12158203125,406.264953613281
"DJI_0115_24.jpeg","T2",903.601135253906,233.320938110352
"DJI_0109_9.jpeg","T0",348.634490966797,548.004028320312
"DJI_0109_9.jpeg","T0",342.500122070312,504.041015625
"DJI_0109_9.jpeg","T0",984.564575195312,566.407165527344
"DJI_0109_9.jpeg","T0",987.631713867188,493.817077636719
"DJI_0109_9.jpeg","T0",1010.12445068359,285.248382568359
"DJI_0109_9.jpeg","T1",462.120422363281,548.004028320312
"DJI_0109_9.jpeg","T1",154.379348754883,568.451965332031
"DJI_0109_9.jpeg","T1",1052.04272460938,407.935852050781
"DJI_0109_9.jpeg","T2",630.815673828125,308.763458251953
"DJI_0109_9.jpeg","T2",413.045440673828,207.546310424805
"DJI_0109_9.jpeg","T2",261.730865478516,153.359344482422
"DJI_0173_7.jpeg","T0",903.795288085938,463.145202636719
"DJI_0173_7.jpeg","T0",831.205200195312,464.167602539062
"DJI_0173_7.jpeg","T1",902.772888183594,552.093627929688
"DJI_0173_7.jpeg","T1",985.586975097656,361.928039550781
"DJI_0173_7.jpeg","T1",897.660949707031,38.8510322570801
"DJI_0173_7.jpeg","T2",796.443786621094,632.862854003906
"DJI_0173_7.jpeg","T2",702.383361816406,307.741058349609
"DJI_0173_7.jpeg","T2",461.098022460938,155.40412902832
"DJI_0160_18.jpeg","T1",570.494567871094,430.432342529297
"DJI_0160_18.jpeg","T1",712.608825683594,442.701202392578
"DJI_0160_18.jpeg","T1",957.985900878906,448.835632324219
"DJI_0160_18.jpeg","T2",685.003845214844,308.766174316406
"DJI_0160_18.jpeg","T2",352.722381591797,246.399505615234
"DJI_0160_18.jpeg","T2",225.944213867188,391.580963134766
"DJI_0189_6.jpeg","T0",718.74169921875,295.472320556641
"DJI_0189_6.jpeg","T0",710.562561035156,29.649471282959
"DJI_0189_6.jpeg","T0",699.316162109375,626.728515625
"DJI_0189_6.jpeg","T0",1010.12445068359,687.0498046875
"DJI_0189_6.jpeg","T1",682.957885742188,341.480133056641
"DJI_0189_6.jpeg","T1",455.986053466797,343.52490234375
"DJI_0189_6.jpeg","T1",620.591735839844,659.445129394531
"DJI_0189_6.jpeg","T2",582.763122558594,218.79264831543
"DJI_0189_6.jpeg","T2",499.949066162109,161.538497924805
"DJI_0189_6.jpeg","T2",430.426147460938,97.1275787353516
"DJI_0136_18.jpeg","T2",734.079284667969,471.328521728516
"DJI_0136_18.jpeg","T2",399.752990722656,425.3203125
"DJI_0136_18.jpeg","T2",487.679779052734,212.66015625
"DJI_0102_23.jpeg","T1",33.7591209411621,653.919189453125
"DJI_0102_23.jpeg","T1",68.5529479980469,614.008666992188
"DJI_0102_23.jpeg","T1",305.969627380371,617.078674316406
"DJI_0102_23.jpeg","T2",777.73291015625,507.580474853516
"DJI_0102_23.jpeg","T2",486.078826904297,422.642608642578
"DJI_0102_23.jpeg","T2",685.631652832031,193.412719726562
"DJI_0169_3.jpeg","T2",776.709594726562,457.436431884766
"DJI_0169_3.jpeg","T2",376.580627441406,445.156280517578
"DJI_0169_3.jpeg","T2",116.650291442871,318.261138916016
"DJI_0151_2.jpeg","T0",168.844848632812,52.1902084350586
"DJI_0151_2.jpeg","T0",794.10400390625,60.3769073486328
"DJI_0151_2.jpeg","T0",772.613952636719,518.832092285156
"DJI_0151_2.jpeg","T0",775.683959960938,456.408477783203
"DJI_0151_2.jpeg","T0",1071.42846679688,670.286010742188
"DJI_0151_2.jpeg","T0",142.238067626953,650.842590332031
"DJI_0151_2.jpeg","T0",178.054870605469,241.507629394531
"DJI_0151_2.jpeg","T1",604.786560058594,586.372375488281
"DJI_0151_2.jpeg","T1",623.206665039062,477.898590087891
"DJI_0151_2.jpeg","T1",444.122619628906,380.681518554688
"DJI_0151_2.jpeg","T2",970.118041992188,322.351287841797
"DJI_0151_2.jpeg","T2",806.384033203125,204.66748046875
"DJI_0151_2.jpeg","T2",229.221755981445,430.825042724609
"DJI_0150_22.jpeg","T0",585.343200683594,38.8868217468262
"DJI_0150_22.jpeg","T0",574.086486816406,117.683807373047
"DJI_0150_22.jpeg","T0",528.036254882812,198.527465820312
"DJI_0150_22.jpeg","T1",551.573059082031,397.054931640625
"DJI_0150_22.jpeg","T1",296.762023925781,300.861206054688
"DJI_0150_22.jpeg","T1",357.138916015625,157.593963623047
"DJI_0150_22.jpeg","T2",815.594116210938,562.835571289062
"DJI_0150_22.jpeg","T2",955.791320800781,118.707138061523
"DJI_0150_22.jpeg","T2",787.963989257812,73.6802978515625
"DJI_0162_1.jpeg","T0",1018.21490478516,601.722412109375
"DJI_0162_1.jpeg","T0",1057.10168457031,293.697845458984
"DJI_0162_1.jpeg","T0",1057.10168457031,196.48078918457
"DJI_0162_1.jpeg","T0",1031.51831054688,128.940521240234
"DJI_0162_1.jpeg","T0",1050.96166992188,85.9603424072266
"DJI_0162_1.jpeg","T0",697.910278320312,555.672241210938
"DJI_0162_1.jpeg","T0",689.723571777344,487.108612060547
"DJI_0162_1.jpeg","T0",683.583557128906,428.778381347656
"DJI_0162_1.jpeg","T0",417.515838623047,645.725891113281
"DJI_0162_1.jpeg","T0",358.162261962891,215.924194335938
"DJI_0162_1.jpeg","T0",748.053833007812,11.2567119598389
"DJI_0162_1.jpeg","T0",28.6476135253906,187.270751953125
"DJI_0162_1.jpeg","T0",19.4375762939453,265.044403076172
"DJI_0162_1.jpeg","T0",16.3675651550293,228.204238891602
"DJI_0162_1.jpeg","T1",402.165771484375,377.611511230469
"DJI_0162_1.jpeg","T1",385.792388916016,159.640640258789
"DJI_0162_1.jpeg","T1",194.428283691406,166.804000854492
"DJI_0162_1.jpeg","T2",650.836791992188,135.080535888672
"DJI_0162_1.jpeg","T2",1019.23822021484,445.151794433594
"DJI_0162_1.jpeg","T2",712.236999511719,693.82275390625
"DJI_0171_16.jpeg","T2",484.613128662109,430.428527832031
"DJI_0171_16.jpeg","T2",598.098999023438,205.501510620117
"DJI_0171_16.jpeg","T2",994.788513183594,494.839447021484
"DJI_0115_1.jpeg","T0",764.42724609375,463.571868896484
"DJI_0115_1.jpeg","T0",757.263854980469,566.928955078125
"DJI_0115_1.jpeg","T0",810.477416992188,618.095825195312
"DJI_0115_1.jpeg","T0",1000.81817626953,569.998962402344
"DJI_0115_1.jpeg","T0",1060.17175292969,337.701354980469
"DJI_0115_1.jpeg","T0",879.041015625,155.547286987305
"DJI_0115_1.jpeg","T0",895.414428710938,216.947540283203
"DJI_0115_1.jpeg","T0",551.573059082031,238.437622070312
"DJI_0115_1.jpeg","T1",224.105056762695,388.868225097656
"DJI_0115_1.jpeg","T1",339.7421875,337.701354980469
"DJI_0115_1.jpeg","T1",230.245086669922,158.617294311523
"DJI_0115_1.jpeg","T2",693.816955566406,117.683807373047
"DJI_0115_1.jpeg","T2",892.344421386719,454.36181640625
"DJI_0115_1.jpeg","T2",498.359497070312,555.672241210938
"DJI_0133_16.jpeg","T2",721.808898925781,539.824890136719
"DJI_0133_16.jpeg","T2",265.820465087891,507.108215332031
"DJI_0133_16.jpeg","T2",466.209991455078,196.299957275391
"DJI_0110_6.jpeg","T0",831.205200195312,613.437377929688
"DJI_0110_6.jpeg","T0",690.114624023438,527.556091308594
"DJI_0110_6.jpeg","T0",753.503173828125,480.525909423828
"DJI_0110_6.jpeg","T0",813.824523925781,355.793670654297
"DJI_0110_6.jpeg","T0",735.100036621094,334.323364257812
"DJI_0110_6.jpeg","T0",874.145812988281,200.389541625977
"DJI_0110_6.jpeg","T0",780.08544921875,220.837448120117
"DJI_0110_6.jpeg","T0",733.055236816406,128.821838378906
"DJI_0110_6.jpeg","T0",826.09326171875,78.7244567871094
"DJI_0110_6.jpeg","T0",770.883850097656,29.649471282959
"DJI_0110_6.jpeg","T0",426.336578369141,22.4927024841309
"DJI_0110_6.jpeg","T0",497.904266357422,181.986419677734
"DJI_0110_6.jpeg","T0",452.918853759766,268.890045166016
"DJI_0110_6.jpeg","T0",458.030822753906,393.622283935547
"DJI_0110_6.jpeg","T0",503.016235351562,412.025421142578
"DJI_0110_6.jpeg","T0",464.165191650391,465.190002441406
"DJI_0110_6.jpeg","T0",429.403747558594,603.21337890625
"DJI_0110_6.jpeg","T0",538.800109863281,673.758666992188
"DJI_0110_6.jpeg","T1",573.5615234375,408.958221435547
"DJI_0110_6.jpeg","T1",382.373565673828,377.263977050781
"DJI_0110_6.jpeg","T1",671.711486816406,288.315551757812
"DJI_0110_6.jpeg","T2",344.544921875,487.682678222656
"DJI_0110_6.jpeg","T2",386.463134765625,288.315551757812
"DJI_0110_6.jpeg","T2",110.41633605957,344.547302246094
"DJI_0131_25.jpeg","T2",755.217163085938,480.968597412109
"DJI_0131_25.jpeg","T2",399.095764160156,411.381652832031
"DJI_0131_25.jpeg","T2",743.96044921875,226.157577514648
"DJI_0107_7.jpeg","T1",613.434936523438,423.271759033203
"DJI_0107_7.jpeg","T1",616.502136230469,226.971817016602
"DJI_0107_7.jpeg","T1",844.496337890625,351.704071044922
"DJI_0107_7.jpeg","T2",363.970428466797,284.225982666016
"DJI_0107_7.jpeg","T2",431.448547363281,196.299957275391
"DJI_0107_7.jpeg","T2",858.809875488281,700.341003417969
"DJI_0150_10.jpeg","T0",905.840087890625,156.426528930664
"DJI_0150_10.jpeg","T0",897.660949707031,245.374938964844
"DJI_0150_10.jpeg","T0",869.033874511719,314.897827148438
"DJI_0150_10.jpeg","T0",805.645324707031,382.375946044922
"DJI_0150_10.jpeg","T0",855.742736816406,393.622283935547
"DJI_0150_10.jpeg","T0",832.227600097656,483.593109130859
"DJI_0150_10.jpeg","T0",902.772888183594,517.332153320312
"DJI_0150_10.jpeg","T0",857.787475585938,647.176391601562
"DJI_0150_10.jpeg","T0",747.368774414062,682.960266113281
"DJI_0150_10.jpeg","T1",917.08642578125,360.905639648438
"DJI_0150_10.jpeg","T1",771.90625,326.144195556641
"DJI_0150_10.jpeg","T1",87.9236297607422,382.375946044922
"DJI_0150_10.jpeg","T2",629.793273925781,384.420745849609
"DJI_0150_10.jpeg","T2",395.664703369141,418.159790039062
"DJI_0150_10.jpeg","T2",441.672515869141,188.120788574219
"DJI_0133_12.jpeg","T2",140.191390991211,490.178619384766
"DJI_0133_12.jpeg","T2",698.933654785156,209.7841796875
"DJI_0133_12.jpeg","T2",982.398071289062,375.564849853516
"DJI_0101_25.jpeg","T0",574.086486816406,582.278991699219
"DJI_0101_25.jpeg","T0",718.377014160156,577.162292480469
"DJI_0101_25.jpeg","T0",503.476165771484,380.681518554688
"DJI_0101_25.jpeg","T0",573.063110351562,276.301116943359
"DJI_0101_25.jpeg","T0",678.466857910156,254.811019897461
"DJI_0101_25.jpeg","T0",764.42724609375,328.491302490234
"DJI_0101_25.jpeg","T0",711.213684082031,190.340759277344
"DJI_0101_25.jpeg","T0",579.203125,151.45393371582
"DJI_0101_25.jpeg","T0",601.716552734375,68.563606262207
"DJI_0101_25.jpeg","T0",783.87060546875,121.777153015137
"DJI_0101_25.jpeg","T0",968.071350097656,110.520439147949
"DJI_0101_25.jpeg","T0",996.724792480469,207.737503051758
"DJI_0101_25.jpeg","T0",1019.23822021484,364.308135986328
"DJI_0101_25.jpeg","T0",924.06787109375,269.137756347656
"DJI_0101_25.jpeg","T0",658.000122070312,692.799438476562
"DJI_0101_25.jpeg","T0",736.797119140625,332.584655761719
"DJI_0101_25.jpeg","T1",337.695526123047,400.124938964844
"DJI_0101_25.jpeg","T1",635.486694335938,362.261444091797
"DJI_0101_25.jpeg","T1",828.8974609375,206.714157104492
"DJI_0101_25.jpeg","T2",705.073669433594,477.898590087891
"DJI_0101_25.jpeg","T2",808.430725097656,511.668701171875
"DJI_0101_25.jpeg","T2",853.457580566406,640.609252929688
"DJI_0111_16.jpeg","T0",754.525573730469,709.542541503906
"DJI_0111_16.jpeg","T0",731.010437011719,690.117004394531
"DJI_0111_16.jpeg","T0",758.615112304688,577.653503417969
"DJI_0111_16.jpeg","T0",723.853698730469,479.503540039062
"DJI_0111_16.jpeg","T0",740.212036132812,417.137390136719
"DJI_0111_16.jpeg","T0",759.637512207031,355.793670654297
"DJI_0111_16.jpeg","T0",724.876098632812,333.300964355469
"DJI_0111_16.jpeg","T0",799.510986328125,223.904632568359
"DJI_0111_16.jpeg","T0",729.988037109375,194.255157470703
"DJI_0111_16.jpeg","T0",717.719299316406,167.672882080078
"DJI_0111_16.jpeg","T0",744.301574707031,90.9932098388672
"DJI_0111_16.jpeg","T0",796.443786621094,19.42551612854
"DJI_0111_16.jpeg","T0",1079.64733886719,194.255157470703
"DJI_0111_16.jpeg","T0",1070.44580078125,398.734283447266
"DJI_0111_16.jpeg","T0",1075.55773925781,553.116027832031
"DJI_0111_16.jpeg","T0",1028.52758789062,611.392578125
"DJI_0111_16.jpeg","T1",571.516723632812,390.555114746094
"DJI_0111_16.jpeg","T1",181.984024047852,407.935852050781
"DJI_0111_16.jpeg","T1",922.198425292969,256.621276855469
"DJI_0111_16.jpeg","T2",396.687103271484,537.780090332031
"DJI_0111_16.jpeg","T2",379.306365966797,363.972839355469
"DJI_0111_16.jpeg","T2",427.358978271484,203.456726074219
"DJI_0163_5.jpeg","T2",542.362976074219,587.395690917969
"DJI_0163_5.jpeg","T2",134.051361083984,371.471496582031
"DJI_0163_5.jpeg","T2",979.328063964844,253.787689208984
"DJI_0182_6.jpeg","T0",567.427185058594,266.845245361328
"DJI_0182_6.jpeg","T0",476.433959960938,243.330154418945
"DJI_0182_6.jpeg","T0",525.508911132812,167.672882080078
"DJI_0182_6.jpeg","T1",581.74072265625,367.040008544922
"DJI_0182_6.jpeg","T1",179.939239501953,100.194770812988
"DJI_0182_6.jpeg","T1",142.110595703125,119.62028503418
